exp,ACC_val,MSE_train,MSE_val,cpu_usage,disk_usage,memory_usage,param_batch_size,param_epochs,param_lr,param_seed,epochs
17,0.6768749952316284,0.048666320741176605,0.05069291219115257,49.599998474121094,1.600000023841858,13.699999809265137,32.0,9.0,0.009884519502520561,51088.0,9
