exp,ACC_val,MSE_train,MSE_val,cpu_usage,disk_usage,memory_usage,param_batch_size,param_epochs,param_lr,param_seed,epochs
1,0.8090624809265137,0.026137154549360275,0.035480063408613205,49.29999923706055,1.600000023841858,13.699999809265137,32.0,6.0,0.006016205996274948,16483.0,6
